publisher;agr_type;publisher_journal_title;publisher_journal_id;publisher_pissn;publisher_eissn;publisher_journal_type;publisher_journal_price_eur;publisher_journal_price_usd;publisher_journal_price_gbp;publisher_journal_apc_eur;publisher_journal_apc_usd;publisher_journal_apc_gbp;publisher_journal_apc_agr_eur;publisher_journal_apc_agr_usd;publisher_journal_apc_agr_gbp;publisher_journal_url;publisher_journal_license;publisher_journal_imprint;publisher_standard_name;nsd_journal_id;nsd_level;npi_academic_discipline;npi_scientific_field;jct_journal_status;last_updated
cup;par;Journal of Child Language;cup_JCL;0305-0009;1469-7602;hybrid;NA;NA;483;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JCL/type/JOURNAL;CC BY;NA;Cambridge University Press;442570;2;Humanities;Linguistics;transformative;2024-01-12
cup;par;Journal of Chinese History;cup_JCH;2059-1632;2059-1640;hybrid;NA;NA;114;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JCH/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2024-01-12
cup;par;Journal of Classics Teaching;cup_JCT;NA;2058-6310;diamond;NA;NA;NA;NA;NA;NA;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JCT/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2024-01-12
cup;par;Journal of Clinical and Translational Science;cup_CTS;NA;2059-8661;gold;NA;NA;NA;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/CTS/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2024-01-12
cup;par;Journal of Dairy Research;cup_DAR;0022-0299;1469-7629;hybrid;NA;NA;797;NA;NA;2020;NA;NA;NA;http://www.cambridge.org/core/product/identifier/DAR/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;442735;NA;Natural Sciences and Engineering;Biosciences;NA;2024-01-12
cup;par;Journal of Demographic Economics;cup_DEM;2054-0892;2054-0906;hybrid;NA;NA;328;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/DEM/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;486021;NA;Social Science;Economics;NA;2024-01-12
cup;par;Journal of Developmental Origins of Health and Disease;cup_DOH;2040-1744;2040-1752;hybrid;NA;NA;420;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/DOH/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;478274;NA;Health Sciences;Public, Environmental and Occupational Health;NA;2024-01-12
cup;par;Journal of East Asian Studies;cup_JEA;1598-2408;2234-6643;hybrid;NA;NA;133;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JEA/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;479579;NA;Social Science;Interdisciplinary Social Sciences;NA;2024-01-12
cup;par;Journal of Ecclesiastical History;cup_ECH;0022-0469;1469-7637;hybrid;NA;NA;431;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ECH/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;426353;2;Humanities;Theology and religion;NA;2024-01-12
cup;par;Journal of Economic History;cup_JEH;0022-0507;1471-6372;hybrid;NA;NA;222;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JEH/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;444139;2;Humanities;History and History of Ideas;NA;2024-01-12
cup;par;Journal of Experimental Political Science;cup_XPS;2052-2630;2052-2649;gold;NA;NA;NA;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/XPS/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;485032;NA;Social Science;Political Science;NA;2024-01-12
cup;par;Journal of Financial Literacy and Wellbeing;cup_FLW;NA;2753-3212;gold;NA;NA;NA;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/FLW/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2024-01-12
cup;par;Journal of Financial and Quantitative Analysis;cup_JFQ;0022-1090;1756-6916;hybrid;NA;NA;407;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JFQ/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;442930;2;Social Science;Business and Finance;NA;2024-01-12
cup;par;Journal of Fluid Mechanics;cup_FLM;0022-1120;1469-7645;hybrid;NA;NA;4634;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/FLM/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;343208;2;Natural Sciences and Engineering;Mathematics;transformative;2024-01-12
cup;par;Journal of French Language Studies;cup_JFL;0959-2695;1474-0079;hybrid;NA;NA;128;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JFL/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;442965;2;Humanities;Romance Studies;NA;2024-01-12
cup;par;Journal of Functional Programming;cup_JFP;0956-7968;1469-7653;gold;NA;NA;NA;NA;NA;1740;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JFP/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;442969;NA;Natural Sciences and Engineering;ICT;NA;2024-01-12
cup;par;Journal of Germanic Linguistics;cup_JGL;1470-5427;1475-3014;hybrid;NA;NA;217;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JGL/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443002;NA;Humanities;Germanic Studies;NA;2024-01-12
cup;par;Journal of Glaciology;cup_JOG;0022-1430;1727-5652;gold;NA;NA;NA;NA;NA;1648;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JOG/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;340789;NA;Natural Sciences and Engineering;Geosciences;NA;2024-01-12
cup;par;Journal of Global History;cup_JGH;1740-0228;1740-0236;hybrid;NA;NA;235;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JGH/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;469340;NA;Humanities;History and History of Ideas;transformative;2024-01-12
cup;par;Journal of Hellenic Studies;cup_JHS;0075-4269;2041-4099;hybrid;NA;NA;92;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JHS/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443037;2;Humanities;Classical Studies;NA;2024-01-12
cup;par;Journal of Helminthology;cup_JHL;0022-149X;1475-2697;hybrid;NA;NA;810;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JHL/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443038;NA;Natural Sciences and Engineering;Biosciences;NA;2024-01-12
cup;par;Journal of Institutional Economics;cup_JOI;1744-1374;1744-1382;hybrid;NA;NA;347;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JOI/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;471224;NA;Social Science;Economics;NA;2024-01-12
cup;par;Journal of International and Comparative Social Policy;cup_ICS;2169-9763;2169-978X;hybrid;NA;NA;340;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ICS/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;489431;NA;Social Science;Sociology;transformative;2024-01-12
cup;par;Journal of Laryngology & Otology;cup_JLO;0022-2151;1748-5460;hybrid;NA;NA;581;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JLO/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443189;NA;Health Sciences;Otorhinolaryngology;NA;2024-01-12
cup;par;Journal of Latin American Studies;cup_LAS;0022-216X;1469-767X;hybrid;NA;NA;347;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LAS/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443192;NA;Social Science;Interdisciplinary Social Sciences;NA;2024-01-12
cup;par;Journal of Law and Courts;cup_JLC;2164-6570;2164-6589;hybrid;NA;NA;291;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JLC/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;491675;NA;Social Science;Political Science;NA;2024-01-12
cup;par;Journal of Law and Religion;cup_JLR;0748-0814;2163-3088;hybrid;NA;NA;151;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JLR/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;485605;NA;Humanities;Theology and religion;NA;2024-01-12
cup;par;Journal of Law, Medicine & Ethics;cup_JME;1073-1105;1748-720X;hybrid;NA;NA;562;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JME/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443196;NA;Health Sciences;Public, Environmental and Occupational Health;transformative;2024-01-12
cup;par;Journal of Linguistic Geography;cup_JLG;NA;2049-7547;gold;NA;NA;NA;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JLG/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;480650;NA;Humanities;Linguistics;NA;2024-01-12
cup;par;Journal of Linguistics;cup_LIN;0022-2267;1469-7742;hybrid;NA;NA;248;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LIN/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443210;2;Humanities;Linguistics;transformative;2024-01-12
cup;par;Journal of Management & Organization;cup_JMO;1833-3672;1839-3527;hybrid;NA;NA;658;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JMO/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;475295;NA;Social Science;Business and Finance;NA;2024-01-12
cup;par;Journal of Modern African Studies;cup_MOA;0022-278X;1469-7777;hybrid;NA;NA;336;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/MOA/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;341434;NA;Social Science;Interdisciplinary Social Sciences;NA;2024-01-12
cup;par;Journal of Navigation;cup_NAV;0373-4633;1469-7785;hybrid;NA;NA;532;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/NAV/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443381;NA;Natural Sciences and Engineering;Construction Engineering;NA;2024-01-12
cup;par;Journal of Nutritional Science;cup_JNS;NA;2048-6790;gold;NA;NA;NA;NA;NA;1800;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JNS/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;479251;NA;Social Science;Social Work;NA;2024-01-12
cup;par;Journal of Paleontology;cup_JPA;0022-3360;1937-2337;hybrid;NA;NA;382;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JPA/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443484;NA;Natural Sciences and Engineering;Geosciences;NA;2024-01-12
cup;par;Journal of Pension Economics & Finance;cup_PEF;1474-7472;1475-3022;hybrid;NA;NA;314;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/PEF/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443502;NA;Social Science;Business and Finance;transformative;2024-01-12
cup;par;Journal of Plasma Physics;cup_PLA;0022-3778;1469-7807;hybrid;NA;NA;1701;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/PLA/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443565;NA;Natural Sciences and Engineering;Physics;transformative;2024-01-12
cup;par;Journal of Policy History;cup_JPH;0898-0306;1528-4190;hybrid;NA;NA;119;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JPH/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443570;NA;Humanities;History and History of Ideas;NA;2024-01-12
cup;par;Journal of Public Policy;cup_PUP;0143-814X;1469-7815;hybrid;NA;NA;323;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/PUP/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443636;2;Social Science;Political Science;transformative;2024-01-12
cup;par;Journal of Race, Ethnicity and Politics;cup_REP;NA;2056-6085;hybrid;NA;NA;360;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/REP/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2024-01-12
cup;par;Journal of Radiotherapy in Practice;cup_JRP;1460-3969;1467-1131;gold;NA;NA;NA;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JRP/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;477478;NA;Health Sciences;Radiology, Nuclear Medicine and Medical Imaging;NA;2024-01-12
cup;par;Journal of Roman Archaeology;cup_JRO;1047-7594;2331-5709;hybrid;NA;NA;182;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JRO/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443698;2;Humanities;Archaeology and Conservation;NA;2024-01-12
cup;par;Journal of Roman Studies;cup_JRS;0075-4358;1753-528X;hybrid;NA;NA;178;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JRS/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443699;2;Humanities;Classical Studies;NA;2024-01-12
cup;par;Journal of Social Policy;cup_JSP;0047-2794;1469-7823;hybrid;NA;NA;320;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JSP/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;343358;2;Social Science;Social Work;transformative;2024-01-12
cup;par;Journal of Southeast Asian Studies;cup_SEA;0022-4634;1474-0680;hybrid;NA;NA;197;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/SEA/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443767;NA;Social Science;Geography;NA;2024-01-12
cup;par;Journal of Symbolic Logic;cup_JSL;0022-4812;1943-5886;hybrid;NA;NA;393;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JSL/type/JOURNAL;CC BY;NA;Cambridge University Press;443823;2;Natural Sciences and Engineering;Mathematics;transformative;2024-01-12
cup;par;Journal of Tropical Ecology;cup_TRO;0266-4674;1469-7831;hybrid;NA;NA;560;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/TRO/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;339885;NA;Natural Sciences and Engineering;Biosciences;transformative;2024-01-12
cup;par;Journal of Wine Economics;cup_JWE;1931-4361;1931-437X;gold;NA;NA;NA;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JWE/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;470229;NA;Social Science;Business and Finance;NA;2024-01-12
cup;par;Journal of the American Philosophical Association;cup_APA;2053-4477;2053-4485;hybrid;NA;NA;435;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/APA/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;486030;2;Humanities;Philosophy;transformative;2024-01-12
cup;par;Journal of the Australian Mathematical Society;cup_JAZ;1446-7887;1446-8107;hybrid;NA;NA;490;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JAZ/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443889;NA;Natural Sciences and Engineering;Mathematics;NA;2024-01-12
cup;par;Journal of the Gilded Age and Progressive Era;cup_JGA;1537-7814;1943-3557;hybrid;NA;NA;114;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JGA/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;484108;NA;Humanities;History and History of Ideas;NA;2024-01-12
cup;par;Journal of the History of Economic Thought;cup_HET;1053-8372;1469-9656;hybrid;NA;NA;456;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/HET/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;486042;NA;Social Science;Economics;NA;2024-01-12
cup;par;Journal of the Institute of Mathematics of Jussieu;cup_JMJ;1474-7480;1475-3030;hybrid;NA;NA;478;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JMJ/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443939;2;Natural Sciences and Engineering;Mathematics;NA;2024-01-12
cup;par;Journal of the International Neuropsychological Society;cup_INS;1355-6177;1469-7661;hybrid;NA;NA;560;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/INS/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;342578;NA;Health Sciences;Psychology;NA;2024-01-12
cup;par;Journal of the International Phonetic Association;cup_IPA;0025-1003;1475-3502;hybrid;NA;NA;218;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/IPA/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443943;NA;Humanities;Linguistics;NA;2024-01-12
cup;par;Journal of the Marine Biological Association of the United Kingdom;cup_MBI;0025-3154;1469-7769;hybrid;NA;NA;1297;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/MBI/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443955;NA;Natural Sciences and Engineering;Biosciences;transformative;2024-01-12
cup;par;Journal of the Royal Asiatic Society;cup_JRA;1356-1863;1474-0591;hybrid;NA;NA;241;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JRA/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2024-01-12
cup;par;Journal of the Royal Musical Association;cup_RMA;0269-0403;1471-6933;hybrid;NA;NA;209;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/RMA/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;443980;2;Humanities;Musicology;transformative;2024-01-12
cup;par;Journal of the Society for American Music;cup_SAM;1752-1963;1752-1971;hybrid;NA;NA;158;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/SAM/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2024-01-12
cup;par;Judgment and Decision Making;cup_JDM;NA;1930-2975;gold;NA;NA;NA;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/JDM/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;470460;NA;Social Science;Business and Finance;NA;2024-01-12
cup;par;Kantian Review;cup_KRV;1369-4154;2044-2394;hybrid;NA;NA;262;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/KRV/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;444158;2;Humanities;Philosophy;NA;2024-01-12
cup;par;Knowledge Engineering Review;cup_KER;0269-8889;1469-8005;gold;NA;NA;NA;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/KER/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;444196;2;Natural Sciences and Engineering;ICT;NA;2024-01-12
cup;par;Language Teaching;cup_LTA;0261-4448;1475-3049;hybrid;NA;NA;289;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LTA/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;444300;2;Humanities;English Studies;NA;2024-01-12
cup;par;Language Variation and Change;cup_LVC;0954-3945;1469-8021;hybrid;NA;NA;181;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LVC/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;444303;2;Humanities;Linguistics;transformative;2024-01-12
cup;par;Language and Cognition;cup_LCO;1866-9808;1866-9859;gold;NA;NA;NA;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LCO/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;476528;NA;Humanities;Linguistics;NA;2024-01-12
cup;par;Language in Society;cup_LSY;0047-4045;1469-8013;hybrid;NA;NA;345;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LSY/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;444293;2;Humanities;Linguistics;NA;2024-01-12
cup;par;Laser and Particle Beams;cup_LPB;0263-0346;1469-803X;gold;NA;NA;NA;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LPB/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;444311;NA;Natural Sciences and Engineering;Physics;NA;2024-01-12
cup;par;Latin American Antiquity;cup_LAQ;1045-6635;2325-5080;hybrid;NA;NA;168;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LAQ/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;444319;2;Humanities;Archaeology and Conservation;transformative;2024-01-12
cup;par;Latin American Politics and Society;cup_LAP;1531-426X;1548-2456;hybrid;NA;NA;526;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LAP/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;413067;NA;Social Science;Interdisciplinary Social Sciences;NA;2024-01-12
cup;par;Latin American Research Review;cup_LAR;NA;1542-4278;gold;NA;NA;NA;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LAR/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;444325;NA;Social Science;Interdisciplinary Social Sciences;NA;2024-01-12
cup;par;Law & Social Inquiry;cup_LSI;0897-6546;1747-4469;hybrid;NA;NA;228;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LSI/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;340877;NA;Social Science;Law;NA;2024-01-12
cup;par;Law & Society Review;cup_LSR;0023-9216;1540-5893;hybrid;NA;NA;538;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LSR/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;444336;2;Social Science;Law;NA;2024-01-12
cup;par;Law and History Review;cup_LHR;0738-2480;1939-9022;hybrid;NA;NA;158;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LHR/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;444338;NA;Social Science;Law;NA;2024-01-12
cup;par;Legal Information Management;cup_LIM;1472-6696;1741-2021;hybrid;NA;NA;159;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LIM/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2024-01-12
cup;par;Legal Studies;cup_LST;0261-3875;1748-121X;hybrid;NA;NA;315;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LST/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;493447;NA;Social Science;Law;NA;2024-01-12
cup;par;Legal Theory;cup_LEG;1352-3252;1469-8048;hybrid;NA;NA;227;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LEG/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;444377;2;Social Science;Law;transformative;2024-01-12
cup;par;Leiden Journal of International Law;cup_LJL;0922-1565;1478-9698;hybrid;NA;NA;284;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LJL/type/JOURNAL;CC BY / CC BY-SA / CC BY-NC / CC BY-ND / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;444378;NA;Social Science;Law;transformative;2024-01-12
cup;par;Libyan Studies;cup_LIS;0263-7189;2052-6148;hybrid;NA;NA;94;NA;NA;2320;NA;NA;NA;http://www.cambridge.org/core/product/identifier/LIS/type/JOURNAL;CC BY / CC BY-NC-SA / CC BY-NC-ND;NA;Cambridge University Press;449260;NA;Humanities;Asia, Middle East and North African Studies;transformative;2024-01-12
