publisher;agr_type;publisher_journal_title;publisher_journal_id;publisher_pissn;publisher_eissn;publisher_journal_type;publisher_journal_price_eur;publisher_journal_price_usd;publisher_journal_price_gbp;publisher_journal_apc_eur;publisher_journal_apc_usd;publisher_journal_apc_gbp;publisher_journal_apc_agr_eur;publisher_journal_apc_agr_usd;publisher_journal_apc_agr_gbp;publisher_journal_url;publisher_journal_license;publisher_journal_imprint;publisher_standard_name;nsd_journal_id;nsd_level;npi_academic_discipline;npi_scientific_field;jct_journal_status;last_updated
elsevier;par;Microelectronics Journal;NA;NA;0026-2692;hybrid;3814;4273;3234;2160;2370;1900;0;0;0;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Microelectronics Reliability;NA;NA;0026-2714;hybrid;7566;8468;6411;2060;2260;1810;0;0;0;NA;NA;NA;Elsevier;444815;NA;Natural Sciences and Engineering;ICT;NA;2024-02-22
elsevier;par;Micron;NA;NA;0968-4328;hybrid;3026;3382;2565;2990;3280;2630;0;0;0;NA;NA;NA;Elsevier;343179;NA;Health Sciences;Biomedicine;NA;2024-02-22
elsevier;par;Microporous and Mesoporous Materials;NA;NA;1387-1811;hybrid;8900;9962;7543;3370;3700;2960;0;0;0;NA;NA;NA;Elsevier;444821;2;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2024-02-22
elsevier;par;Microprocessors and Microsystems;NA;NA;0141-9331;hybrid;1693;1894;1436;2070;2270;1820;0;0;0;NA;NA;NA;Elsevier;444823;NA;Natural Sciences and Engineering;ICT;NA;2024-02-22
elsevier;par;Microvascular Research;NA;NA;0026-2862;hybrid;3138;2374;2661;2760;3030;2430;0;0;0;NA;NA;NA;Elsevier;339841;NA;Health Sciences;Cardiovascular and Respiratory Systems;NA;2024-02-22
elsevier;par;Midwifery;NA;NA;0266-6138;hybrid;2058;1840;1738;3010;3300;2640;0;0;0;NA;NA;NA;Elsevier;444837;NA;Health Sciences;Nursing;transformative;2024-02-22
elsevier;par;Minerals Engineering;NA;NA;0892-6875;hybrid;6043;6762;5118;3720;4080;3270;0;0;0;NA;NA;NA;Elsevier;444861;2;Natural Sciences and Engineering;Geosciences;NA;2024-02-22
elsevier;read_only;Mitochondrial Communications;NA;NA;2590-2792;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Mitochondrion;NA;NA;1567-7249;hybrid;1045;1166;886;2750;3010;2410;0;0;0;NA;NA;NA;Elsevier;444878;NA;Health Sciences;Biomedicine;NA;2024-02-22
elsevier;par;Modern Pathology;NA;NA;0893-3952;hybrid;2104;2267;1511;4090;4480;3590;0;0;0;NA;NA;NA;Elsevier;340924;2;Health Sciences;Biomedicine;NA;2024-02-22
elsevier;read_only;Molecular & Cellular Proteomics;NA;NA;1535-9476;gold;NA;NA;NA;2550;2800;2240;2168;2380;1904;NA;NA;NA;Elsevier;444909;2;Health Sciences;Biomedicine;NA;2024-02-22
elsevier;par;Molecular Aspects of Medicine;NA;NA;0098-2997;hybrid;2030;2273;1719;4790;5250;4200;0;0;0;NA;NA;NA;Elsevier;444914;NA;Health Sciences;Biomedicine;NA;2024-02-22
elsevier;par;Molecular Catalysis;NA;NA;2468-8231;hybrid;13545;15148;11478;2840;3110;2490;0;0;0;NA;NA;NA;Elsevier;498150;NA;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2024-02-22
elsevier;par;Molecular Cell;NA;NA;1097-2765;hybrid;1683;2020;1427;8360;9350;7490;0;0;0;NA;NA;NA;Elsevier;340918;2;Health Sciences;Biomedicine;NA;2024-02-22
elsevier;par;Molecular Genetics and Metabolism;NA;NA;1096-7192;hybrid;3397;2634;2875;3260;3570;2860;0;0;0;NA;NA;NA;Elsevier;412351;NA;Health Sciences;Biomedicine;NA;2024-02-22
elsevier;par;Molecular Genetics and Metabolism Reports;NA;NA;2214-4269;gold;NA;NA;NA;2200;2410;1930;1870;2048;1640;NA;NA;NA;Elsevier;484274;NA;Natural Sciences and Engineering;Biosciences;NA;2024-02-22
elsevier;par;Molecular Immunology;NA;NA;0161-5890;hybrid;5786;6477;4905;2790;3060;2450;0;0;0;NA;NA;NA;Elsevier;342230;NA;Health Sciences;Biomedicine;NA;2024-02-22
elsevier;par;Molecular Metabolism;NA;NA;2212-8778;gold;NA;NA;NA;3480;3810;3050;2958;3238;2592;NA;NA;NA;Elsevier;489453;NA;Health Sciences;Biomedicine;NA;2024-02-22
elsevier;par;Molecular Phylogenetics and Evolution;NA;NA;1055-7903;hybrid;3984;3026;3376;3280;3600;2880;0;0;0;NA;NA;NA;Elsevier;421623;2;Natural Sciences and Engineering;Biosciences;NA;2024-02-22
elsevier;par;Molecular Plant;NA;NA;1674-2052;hybrid;1530;2369;1298;2680;3000;2400;0;0;0;NA;NA;NA;Elsevier;486104;2;Natural Sciences and Engineering;Biosciences;transformative;2024-02-22
elsevier;par;Molecular Therapy;NA;NA;1525-0016;hybrid;1326;1570;1164;3490;3900;3120;0;0;0;NA;NA;NA;Elsevier;434966;NA;Health Sciences;Pharmacology and Toxicology;NA;2024-02-22
elsevier;par;Molecular Therapy: Methods & Clinical Development;NA;NA;2329-0501;gold;NA;NA;NA;3490;3900;3120;2966;3315;2652;NA;NA;NA;Elsevier;489954;NA;Natural Sciences and Engineering;Biosciences;NA;2024-02-22
elsevier;par;Molecular Therapy: Nucleic Acids;NA;NA;2162-2531;gold;NA;NA;NA;3490;3900;3120;2966;3315;2652;NA;NA;NA;Elsevier;478958;NA;Health Sciences;Biomedicine;NA;2024-02-22
elsevier;par;Molecular Therapy: Oncology;NA;NA;2950-3299;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Molecular and Biochemical Parasitology;NA;NA;0166-6851;hybrid;2939;3287;2490;2950;3230;2590;0;0;0;NA;NA;NA;Elsevier;444911;NA;Health Sciences;Biomedicine;NA;2024-02-22
elsevier;par;Molecular and Cellular Endocrinology;NA;NA;0303-7207;hybrid;8785;9830;7445;2820;3090;2470;0;0;0;NA;NA;NA;Elsevier;341326;NA;Health Sciences;Endocrinology;NA;2024-02-22
elsevier;par;Molecular and Cellular Neuroscience;NA;NA;1044-7431;hybrid;2762;2184;2340;3360;3680;2950;0;0;0;NA;NA;NA;Elsevier;341217;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Molecular and Cellular Probes;NA;NA;0890-8508;gold;NA;NA;NA;2110;2310;1850;1794;1964;1572;NA;NA;NA;Elsevier;444912;NA;Health Sciences;Biomedicine;NA;2024-02-22
elsevier;par;Molecules and Cells;NA;NA;1016-8478;gold;NA;NA;NA;2280;2500;2000;1938;2125;1700;NA;NA;NA;Elsevier;444944;NA;Natural Sciences and Engineering;Biosciences;NA;2024-02-22
elsevier;par;Morphologie;NA;NA;1286-0115;hybrid;401;543;340;2850;3120;2500;0;0;0;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Motricité Cérébrale;NA;NA;0245-5919;hybrid;366;492;309;1890;2070;1660;0;0;0;NA;NA;NA;Elsevier;436113;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Mucosal Immunology;NA;NA;1933-0219;gold;NA;NA;NA;3470;3800;3040;2950;3230;2584;NA;NA;NA;Elsevier;475721;2;Health Sciences;Biomedicine;NA;2024-02-22
elsevier;par;Multimodal Transportation;NA;NA;2772-5863;gold;NA;NA;NA;1370;1500;1200;1164;1275;1020;NA;NA;NA;Elsevier;504507;NA;Natural Sciences and Engineering;Interdisciplinary Technology;NA;2024-02-22
elsevier;par;Multiple Sclerosis and Related Disorders;NA;NA;2211-0348;hybrid;949;1334;802;2840;3110;2490;0;0;0;NA;NA;NA;Elsevier;484272;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Musculoskeletal Science and Practice;NA;NA;2468-7812;hybrid;2016;1798;1710;3100;3400;2720;0;0;0;NA;NA;NA;Elsevier;491532;NA;Health Sciences;Rehabilitation, Physiotherapy, Ergotherapy and Orthopedic Engineering;NA;2024-02-22
elsevier;par;Mutation Research: Fundamental and Molecular Mechanisms of Mutagenesis;NA;NA;0027-5107;hybrid;2102;2352;1782;2730;2990;2390;0;0;0;NA;NA;NA;Elsevier;445007;NA;Health Sciences;Biomedicine;NA;2024-02-22
elsevier;par;Mutation Research: Genetic Toxicology and Environmental Mutagenesis;NA;NA;1383-5718;hybrid;4680;5234;3966;3160;3470;2780;0;0;0;NA;NA;NA;Elsevier;445008;NA;Health Sciences;Pharmacology and Toxicology;NA;2024-02-22
elsevier;par;Mutation Research: Reviews in Mutation Research;NA;NA;1383-5742;hybrid;1680;1881;1425;3630;3980;3190;0;0;0;NA;NA;NA;Elsevier;339858;NA;Natural Sciences and Engineering;Biosciences;NA;2024-02-22
elsevier;par;Médecine & Droit;NA;NA;1246-7391;hybrid;314;418;255;1850;2030;1630;0;0;0;NA;NA;NA;Elsevier;444692;NA;Health Sciences;Public, Environmental and Occupational Health;NA;2024-02-22
elsevier;par;Médecine Nucléaire;NA;NA;0928-1258;hybrid;330;439;296;1920;2100;1680;0;0;0;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Médecine Palliative;NA;NA;1636-6522;hybrid;500;673;422;2150;2360;1890;0;0;0;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Médecine de Catastrophe - Urgences Collectives;NA;NA;1279-8479;hybrid;521;615;469;1370;1500;1200;0;0;0;NA;NA;NA;Elsevier;444693;0;Health Sciences;Anaesthesia, Emergency and Intensive Care;NA;2024-02-22
elsevier;par;Médecine des Maladies Métaboliques;NA;NA;1957-2557;hybrid;495;664;417;2080;2280;1830;0;0;0;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Médecine du Sommeil;NA;NA;1769-4493;hybrid;344;534;293;1940;2130;1700;0;0;0;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;read_only;Médecine et Maladies Infectieuses Formation;NA;NA;2772-7432;closed;571;675;489;NA;NA;NA;0;0;0;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;NDT & E International;NA;NA;0963-8695;hybrid;2538;2833;2150;4140;4540;3630;0;0;0;NA;NA;NA;Elsevier;445071;NA;Natural Sciences and Engineering;Construction Engineering;NA;2024-02-22
elsevier;par;NFS Journal;NA;NA;2352-3646;gold;NA;NA;NA;1370;1500;1200;1164;1275;1020;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;NPG Neurologie - Psychiatrie - Gériatrie;NA;NA;1627-4830;hybrid;416;555;355;1740;1910;1530;0;0;0;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Nano Communication Networks;NA;NA;1878-7789;hybrid;698;783;590;1820;2000;1600;0;0;0;NA;NA;NA;Elsevier;477599;NA;Natural Sciences and Engineering;ICT;NA;2024-02-22
elsevier;par;Nano Energy;NA;NA;2211-2855;hybrid;3118;3632;2644;4620;5060;4050;0;0;0;NA;NA;NA;Elsevier;489454;NA;Natural Sciences and Engineering;Energy;NA;2024-02-22
elsevier;read_only;Nano Materials Science;NA;NA;2589-9651;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Nano Today;NA;NA;1748-0132;hybrid;1858;2166;1574;4280;4690;3750;0;0;0;NA;NA;NA;Elsevier;478245;NA;Natural Sciences and Engineering;Biosciences;NA;2024-02-22
elsevier;read_only;Nano TransMed;NA;NA;2790-6760;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Nano Trends;NA;NA;2666-9781;gold;NA;NA;NA;1820;2000;1600;1547;1700;1360;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Nano-Structures & Nano-Objects;NA;NA;2352-507X;hybrid;182;229;140;3030;3320;2660;0;0;0;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;NanoImpact;NA;NA;2452-0748;hybrid;530;584;372;3030;3320;2660;0;0;0;NA;NA;NA;Elsevier;491535;NA;Natural Sciences and Engineering;Physics;NA;2024-02-22
elsevier;par;Nanomedicine: Nanotechnology, Biology and Medicine;NA;NA;1549-9634;hybrid;2353;2989;2030;3080;3380;2710;0;0;0;NA;NA;NA;Elsevier;477259;NA;Natural Sciences and Engineering;Biosciences;NA;2024-02-22
elsevier;read_only;Natural Gas Industry B;NA;NA;2352-8540;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;read_only;Natural Hazards Research;NA;NA;2666-5921;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Natural Language Processing Journal;NA;NA;2949-7191;gold;NA;NA;NA;1550;1700;1360;1318;1445;1156;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Nature-Based Solutions;NA;NA;2772-4115;gold;NA;NA;NA;1640;1800;1440;1394;1530;1224;NA;NA;NA;Elsevier;504426;NA;Natural Sciences and Engineering;Interdisciplinary Natural Sciences;NA;2024-02-22
elsevier;read_only;Nefrología;NA;NA;0211-6995;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Elsevier;445077;NA;Health Sciences;Nephrology;NA;2024-02-22
elsevier;read_only;Nefrología (English Edition);NA;NA;2013-2514;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Elsevier;503285;NA;Health Sciences;Nephrology;NA;2024-02-22
elsevier;par;Neoplasia;NA;NA;1476-5586;gold;NA;NA;NA;3290;3610;2890;2796;3068;2456;NA;NA;NA;Elsevier;411324;NA;Health Sciences;Oncology;NA;2024-02-22
elsevier;par;Neural Networks;NA;NA;0893-6080;hybrid;4708;5262;3989;3060;3350;2680;0;0;0;NA;NA;NA;Elsevier;445118;2;Natural Sciences and Engineering;ICT;NA;2024-02-22
elsevier;par;NeuroImage;NA;NA;1053-8119;gold;NA;NA;NA;3150;3450;2760;2678;2932;2346;NA;NA;NA;Elsevier;340812;2;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;NeuroImage: Clinical;NA;NA;2213-1582;gold;NA;NA;NA;3100;3400;2720;2635;2890;2312;NA;NA;NA;Elsevier;481497;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;NeuroToxicology;NA;NA;0161-813X;hybrid;1430;1598;1214;3570;3910;3130;0;0;0;NA;NA;NA;Elsevier;339873;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Neurobiology of Aging;NA;NA;0197-4580;hybrid;5482;5837;4726;3010;3300;2640;0;0;0;NA;NA;NA;Elsevier;340338;NA;Health Sciences;Neurology;transformative;2024-02-22
elsevier;par;Neurobiology of Disease;NA;NA;0969-9961;gold;NA;NA;NA;3070;3370;2700;2610;2864;2295;NA;NA;NA;Elsevier;420699;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Neurobiology of Learning and Memory;NA;NA;1074-7427;hybrid;4074;3056;3452;3500;3840;3070;0;0;0;NA;NA;NA;Elsevier;445121;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Neurobiology of Pain;NA;NA;2452-073X;gold;NA;NA;NA;1860;2040;1630;1581;1734;1386;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Neurobiology of Sleep and Circadian Rhythms;NA;NA;2451-9944;gold;NA;NA;NA;2650;2910;2330;2252;2474;1980;NA;NA;NA;Elsevier;490714;NA;Health Sciences;General Medicine;NA;2024-02-22
elsevier;par;Neurobiology of Stress;NA;NA;2352-2895;gold;NA;NA;NA;3360;3680;2950;2856;3128;2508;NA;NA;NA;Elsevier;500134;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Neurochemistry International;NA;NA;0197-0186;hybrid;3277;3665;2775;3230;3540;2830;0;0;0;NA;NA;NA;Elsevier;340420;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Neurochirurgie;NA;NA;0028-3770;hybrid;798;1072;651;3260;3570;2860;0;0;0;NA;NA;NA;Elsevier;445124;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Neurocirugía;NA;NA;1130-1473;hybrid;487;680;412;2580;2830;2270;0;0;0;NA;NA;NA;Elsevier;445125;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Neurocirugía (English Edition);NA;NA;2529-8496;hybrid;330;363;274;2580;2830;2260;0;0;0;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Neurocomputing;NA;NA;0925-2312;hybrid;7096;7930;6009;2250;2470;1980;0;0;0;NA;NA;NA;Elsevier;425769;2;Natural Sciences and Engineering;ICT;NA;2024-02-22
elsevier;par;Neuroimage: Reports;NA;NA;2666-9560;gold;NA;NA;NA;1640;1800;1440;1394;1530;1224;NA;NA;NA;Elsevier;504225;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Neuroimmunology Reports;NA;NA;2667-257X;gold;NA;NA;NA;1820;2000;1600;1547;1700;1360;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;read_only;Neurology Perspectives;NA;NA;2667-0496;gold;NA;NA;NA;1300;1430;1140;1105;1216;969;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;read_only;Neurología;NA;NA;0213-4853;gold;NA;NA;NA;1830;2010;1610;1556;1708;1368;NA;NA;NA;Elsevier;445131;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;read_only;Neurología (English Edition);NA;NA;2173-5808;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;read_only;Neurología Argentina;NA;NA;1853-0028;closed;421;547;329;NA;NA;NA;0;0;0;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Neuromodulation: Technology at the Neural Interface;NA;NA;1094-7159;hybrid;844;867;633;3380;3710;2970;0;0;0;NA;NA;NA;Elsevier;445140;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Neuromuscular Disorders;NA;NA;0960-8966;hybrid;2481;2769;2102;3300;3620;2900;0;0;0;NA;NA;NA;Elsevier;427035;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Neuron;NA;NA;0896-6273;hybrid;1833;2200;1554;8360;9350;7490;0;0;0;NA;NA;NA;Elsevier;341691;2;Health Sciences;Neurology;transformative;2024-02-22
elsevier;par;Neuropeptides;NA;NA;0143-4179;hybrid;2703;2406;2291;2990;3280;2630;0;0;0;NA;NA;NA;Elsevier;342821;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Neuropharmacology;NA;NA;0028-3908;hybrid;7914;8854;6706;3800;4170;3340;0;0;0;NA;NA;NA;Elsevier;340844;NA;Health Sciences;Pharmacology and Toxicology;NA;2024-02-22
elsevier;par;Neurophysiologie Clinique;NA;NA;0987-7053;hybrid;848;1126;698;2520;2760;2210;0;0;0;NA;NA;NA;Elsevier;445146;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Neuropsychiatrie de l'Enfance et de l'Adolescence;NA;NA;0222-9617;hybrid;639;849;513;2470;2710;2170;0;0;0;NA;NA;NA;Elsevier;436118;NA;Health Sciences;Psychiatry;NA;2024-02-22
elsevier;par;Neuropsychologia;NA;NA;0028-3932;hybrid;6511;7278;5518;2890;3170;2540;0;0;0;NA;NA;NA;Elsevier;343512;2;Health Sciences;Psychology;transformative;2024-02-22
elsevier;par;Neuroscience;NA;NA;0306-4522;hybrid;11541;12910;9780;2740;3000;2400;0;0;0;NA;NA;NA;Elsevier;342968;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Neuroscience & Biobehavioral Reviews;NA;NA;0149-7634;hybrid;6242;6974;5289;4300;4720;3780;0;0;0;NA;NA;NA;Elsevier;340462;2;Health Sciences;Psychology;NA;2024-02-22
elsevier;par;Neuroscience Applied;NA;NA;2772-4085;gold;NA;NA;NA;1820;2000;1600;1547;1700;1360;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Neuroscience Informatics;NA;NA;2772-5286;gold;NA;NA;NA;1370;1500;1200;1164;1275;1020;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Neuroscience Letters;NA;NA;0304-3940;hybrid;13304;14876;11275;2760;3030;2430;0;0;0;NA;NA;NA;Elsevier;342288;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Neuroscience Research;NA;NA;0168-0102;gold;NA;NA;NA;2190;2400;1920;1862;2040;1632;NA;NA;NA;Elsevier;445153;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Neurotherapeutics;NA;NA;1878-7479;gold;NA;NA;NA;3560;3900;3120;3026;3315;2652;NA;NA;NA;Elsevier;497735;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;Neurotoxicology and Teratology;NA;NA;0892-0362;hybrid;2352;2633;1994;3370;3700;2960;0;0;0;NA;NA;NA;Elsevier;445161;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;par;New Astronomy;NA;NA;1384-1076;hybrid;1005;1122;851;2620;2870;2300;0;0;0;NA;NA;NA;Elsevier;445162;NA;Natural Sciences and Engineering;Physics;NA;2024-02-22
elsevier;par;New Astronomy Reviews;NA;NA;1387-6473;hybrid;582;651;493;3440;3770;3020;0;0;0;NA;NA;NA;Elsevier;445163;NA;Natural Sciences and Engineering;Physics;NA;2024-02-22
elsevier;par;New Biotechnology;NA;NA;1871-6784;gold;NA;NA;NA;2900;3180;2550;2465;2703;2168;NA;NA;NA;Elsevier;475521;NA;Natural Sciences and Engineering;Biosciences;NA;2024-02-22
elsevier;read_only;New Carbon Materials;NA;NA;1872-5805;closed;335;447;287;NA;NA;NA;0;0;0;NA;NA;NA;Elsevier;487397;NA;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2024-02-22
elsevier;read_only;New Crops;NA;NA;2949-9526;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;New Ideas in Psychology;NA;NA;0732-118X;hybrid;1087;1214;919;3080;3380;2710;0;0;0;NA;NA;NA;Elsevier;445184;NA;Health Sciences;Psychology;NA;2024-02-22
elsevier;par;New Microbes and New Infections;NA;NA;2052-2975;gold;NA;NA;NA;2340;2570;2060;1989;2184;1751;NA;NA;NA;Elsevier;491395;NA;Health Sciences;Infectious Diseases;NA;2024-02-22
elsevier;read_only;New Techno-Humanities;NA;NA;2664-3294;gold;NA;NA;NA;1280;1400;1120;1088;1190;952;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Next Energy;NA;NA;2949-821X;gold;NA;NA;NA;1140;1250;1000;969;1062;850;NA;NA;NA;Elsevier;505389;NA;Natural Sciences and Engineering;Energy;NA;2024-02-22
elsevier;par;Next Materials;NA;NA;2949-8228;gold;NA;NA;NA;1140;1250;1000;969;1062;850;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Next Nanotechnology;NA;NA;2949-8295;gold;NA;NA;NA;1140;1250;1000;969;1062;850;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Next Sustainability;NA;NA;2949-8236;gold;NA;NA;NA;1140;1250;1000;969;1062;850;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Nexus;NA;NA;2950-1601;gold;NA;NA;NA;4470;5000;4000;3800;4250;3400;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Nitric Oxide;NA;NA;1089-8603;hybrid;1941;1489;1647;3160;3470;2780;0;0;0;NA;NA;NA;Elsevier;445236;NA;Health Sciences;Biomedicine;NA;2024-02-22
elsevier;read_only;Non-coding RNA Research;NA;NA;2468-0540;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Elsevier;503452;NA;Natural Sciences and Engineering;Biosciences;NA;2024-02-22
elsevier;par;Nonlinear Analysis;NA;NA;0362-546X;hybrid;5498;6158;4659;2350;2580;2070;0;0;0;NA;NA;NA;Elsevier;445242;NA;Natural Sciences and Engineering;Mathematics;NA;2024-02-22
elsevier;par;Nonlinear Analysis: Hybrid Systems;NA;NA;1751-570X;hybrid;1174;1492;995;3160;3470;2780;0;0;0;NA;NA;NA;Elsevier;477098;NA;Natural Sciences and Engineering;Mathematics;NA;2024-02-22
elsevier;par;Nonlinear Analysis: Real World Applications;NA;NA;1468-1218;hybrid;2138;2402;1816;3570;3910;3130;0;0;0;NA;NA;NA;Elsevier;445243;NA;Natural Sciences and Engineering;Mathematics;NA;2024-02-22
elsevier;par;North American Spine Society Journal (NASSJ);NA;NA;2666-5484;gold;NA;NA;NA;1780;1950;1560;1513;1658;1326;NA;NA;NA;Elsevier;504284;NA;Health Sciences;Neurology;NA;2024-02-22
elsevier;read_only;Nuclear Analysis;NA;NA;2773-1839;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2024-02-22
elsevier;par;Nuclear Data Sheets;NA;NA;0090-3752;hybrid;810;634;685;3030;3320;2660;0;0;0;NA;NA;NA;Elsevier;445304;NA;Natural Sciences and Engineering;Physics;NA;2024-02-22
elsevier;par;Nuclear Engineering and Design;NA;NA;0029-5493;hybrid;10450;11750;8857;2440;2670;2140;0;0;0;NA;NA;NA;Elsevier;445306;NA;Natural Sciences and Engineering;Physics;NA;2024-02-22
elsevier;read_only;Nuclear Engineering and Technology;NA;NA;1738-5733;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Elsevier;475137;NA;Natural Sciences and Engineering;Physics;NA;2024-02-22
elsevier;par;Nuclear Instruments and Methods in Physics Research Section A: Accelerators, Spectrometers, Detectors and Associated Equipment;NA;NA;0168-9002;hybrid;12418;13889;10523;2450;2690;2150;0;0;0;NA;NA;NA;Elsevier;422202;NA;Natural Sciences and Engineering;Physics;NA;2024-02-22
elsevier;par;Nuclear Instruments and Methods in Physics Research Section B: Beam Interactions with Materials and Atoms;NA;NA;0168-583X;hybrid;5301;5929;4492;2640;2890;2310;0;0;0;NA;NA;NA;Elsevier;445309;NA;Natural Sciences and Engineering;Physics;NA;2024-02-22
elsevier;par;Nuclear Materials and Energy;NA;NA;2352-1791;gold;NA;NA;NA;1650;1810;1450;1402;1538;1232;NA;NA;NA;Elsevier;489912;NA;Natural Sciences and Engineering;Physics;NA;2024-02-22
elsevier;par;Nuclear Medicine and Biology;NA;NA;0969-8051;hybrid;2462;2621;2123;3070;3370;2700;0;0;0;NA;NA;NA;Elsevier;342201;NA;Health Sciences;Radiology, Nuclear Medicine and Medical Imaging;NA;2024-02-22
elsevier;par;Nuclear Physics A;NA;NA;0375-9474;hybrid;3502;3918;2968;2020;2210;1770;0;0;0;NA;NA;NA;Elsevier;445311;NA;Natural Sciences and Engineering;Physics;NA;2024-02-22
elsevier;read_only;Nuclear Physics B;NA;NA;0550-3213;gold;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Elsevier;445312;2;Natural Sciences and Engineering;Physics;NA;2024-02-22
