publisher;agr_type;publisher_journal_title;publisher_journal_id;publisher_pissn;publisher_eissn;publisher_journal_type;publisher_journal_price_eur;publisher_journal_price_usd;publisher_journal_price_gbp;publisher_journal_apc_eur;publisher_journal_apc_usd;publisher_journal_apc_gbp;publisher_journal_apc_agr_eur;publisher_journal_apc_agr_usd;publisher_journal_apc_agr_gbp;publisher_journal_url;publisher_journal_license;publisher_journal_imprint;publisher_standard_name;nsd_journal_id;nsd_level;npi_academic_discipline;npi_scientific_field;jct_journal_status;last_updated
elsevier;par;Calphad;NA;NA;0364-5916;hybrid;2787,00;3118,0;2363,0;2650,000;2900,000;2320,000;0;0;0;NA;NA;NA;Elsevier;438796;1;Natural Sciences and Engineering;Energy;NA;2023-04-17
elsevier;par;Canadian Journal of Cardiology;NA;NA;0828-282X;hybrid;NA;NA;NA;3210,000;3520,000;2820,000;0;0;0;NA;NA;NA;Elsevier;343306;1;Health Sciences;Cardiovascular and Respiratory Systems;NA;2023-04-17
elsevier;par;Canadian Journal of Diabetes;NA;NA;1499-2671;hybrid;NA;1198,0;NA;3010,000;3300,000;2640,000;0;0;0;NA;NA;NA;Elsevier;472325;1;Health Sciences;Endocrinology;NA;2023-04-17
elsevier;par;Canadian Journal of Ophthalmology/Journal canadien d'ophtalmologie;NA;NA;0008-4182;hybrid;NA;404,0;NA;2940,000;3220,000;2580,000;0;0;0;NA;NA;NA;Elsevier;438841;1;Health Sciences;Ophthalmology;NA;2023-04-17
elsevier;par;Cancer / Radiothérapie;NA;NA;1278-3218;hybrid;651,00;644,0;566,0;2000,000;2190,000;1760,000;0;0;0;NA;NA;NA;Elsevier;438882;1;Health Sciences;Oncology;NA;2023-04-17
elsevier;par;Cancer Cell;NA;NA;1535-6108;hybrid;2497,00;2244,0;2115,0;8120,000;9080,000;7270,000;0;0;0;NA;NA;NA;Elsevier;438875;2;Health Sciences;Oncology;transformative;2023-04-17
elsevier;par;Cancer Epidemiology;NA;NA;1877-7821;hybrid;NA;NA;NA;3060,000;3350,000;2680,000;0;0;0;NA;NA;NA;Elsevier;477417;1;Health Sciences;Oncology;transformative;2023-04-17
elsevier;par;Cancer Genetics;NA;NA;2210-7762;hybrid;NA;3443,0;NA;2790,000;3060,000;2450,000;0;0;0;NA;NA;NA;Elsevier;478285;1;Health Sciences;Biomedicine;NA;2023-04-17
elsevier;par;Cancer Letters;NA;NA;0304-3835;hybrid;10298,00;11516,0;8726,0;3740,000;4100,000;3280,000;0;0;0;NA;NA;NA;Elsevier;341362;1;Health Sciences;Oncology;NA;2023-04-17
elsevier;par;Cancer Pathogenesis and Therapy;NA;NA;2949-7132;gold;NA;NA;NA;1000,000;1100,000;880,000;850;935;748;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Cancer Treatment Reviews;NA;NA;0305-7372;hybrid;2056,00;1882,0;1745,0;3950,000;4330,000;3470,000;0;0;0;NA;NA;NA;Elsevier;343287;1;Health Sciences;Oncology;NA;2023-04-17
elsevier;par;Cancer Treatment and Research Communications;NA;NA;2468-2942;gold;NA;NA;NA;1870,000;2050,000;1640,000;1590;1742;1394;NA;NA;NA;Elsevier;493110;1;Health Sciences;Oncology;NA;2023-04-17
elsevier;par;Carbohydrate Polymer Technologies and Applications;NA;NA;2666-8939;gold;NA;NA;NA;1640,000;1800,000;1440,000;1394;1530;1224;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Carbohydrate Polymers;NA;NA;0144-8617;hybrid;9236,00;10325,0;7826,0;4400,000;4820,000;3860,000;0;0;0;NA;NA;NA;Elsevier;341860;1;Health Sciences;Pharmacology and Toxicology;NA;2023-04-17
elsevier;par;Carbohydrate Research;NA;NA;0008-6215;hybrid;4842,00;5418,0;4105,0;2890,000;3170,000;2540,000;0;0;0;NA;NA;NA;Elsevier;340272;1;Health Sciences;Pharmacology and Toxicology;NA;2023-04-17
elsevier;par;Carbon;NA;NA;0008-6223;hybrid;9759,00;10903,0;8270,0;3810,000;4180,000;3350,000;0;0;0;NA;NA;NA;Elsevier;438887;2;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2023-04-17
elsevier;par;Carbon Capture Science & Technology;NA;NA;2772-6568;gold;NA;NA;NA;1820,000;2000,000;1600,000;1547;1700;1360;NA;NA;NA;Elsevier;504227;1;Natural Sciences and Engineering;Energy;NA;2023-04-17
elsevier;par;Carbon Trends;NA;NA;2667-0569;gold;NA;NA;NA;1370,000;1500,000;1200,000;1164;1275;1020;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Cardiovascular Digital Health Journal;NA;NA;2666-6936;gold;NA;NA;NA;2550,000;2800,000;2240,000;2168;2380;1904;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Cardiovascular Pathology;NA;NA;1054-8807;hybrid;NA;1531,0;NA;2900,000;3180,000;2550,000;0;0;0;NA;NA;NA;Elsevier;438894;1;Health Sciences;Cardiovascular and Respiratory Systems;NA;2023-04-17
elsevier;par;Cardiovascular Revascularization Medicine;NA;NA;1553-8389;hybrid;NA;1250,0;NA;2950,000;3230,000;2590,000;0;0;0;NA;NA;NA;Elsevier;478066;1;Health Sciences;Cardiovascular and Respiratory Systems;NA;2023-04-17
elsevier;par;Case Reports in Women's Health;NA;NA;2214-9112;gold;NA;NA;NA;720,000;790,000;630,000;612;672;536;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Case Studies in Chemical and Environmental Engineering;NA;NA;2666-0164;gold;NA;NA;NA;620,000;680,000;540,000;527;578;459;NA;NA;NA;Elsevier;499385;1;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2023-04-17
elsevier;par;Case Studies in Construction Materials;NA;NA;2214-5095;gold;NA;NA;NA;1730,000;1900,000;1520,000;1470;1615;1292;NA;NA;NA;Elsevier;484678;1;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2023-04-17
elsevier;par;Case Studies in Thermal Engineering;NA;NA;2214-157X;gold;NA;NA;NA;940,000;1030,000;820,000;799;876;697;NA;NA;NA;Elsevier;488918;1;Natural Sciences and Engineering;Construction Engineering;NA;2023-04-17
elsevier;par;Case Studies on Transport Policy;NA;NA;2213-624X;hybrid;374,00;490,0;317,0;1640,000;1800,000;1440,000;0;0;0;NA;NA;NA;Elsevier;480781;1;Social Science;Business and Finance;NA;2023-04-17
elsevier;par;Catalysis Communications;NA;NA;1566-7367;gold;NA;NA;NA;1820,000;2000,000;1600,000;1547;1700;1360;NA;NA;NA;Elsevier;438909;1;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2023-04-17
elsevier;par;Catalysis Today;NA;NA;0920-5861;hybrid;12214,00;13660,0;10349,0;3150,000;3450,000;2760,000;0;0;0;NA;NA;NA;Elsevier;438914;2;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2023-04-17
elsevier;par;Catena;NA;NA;0341-8162;hybrid;4011,00;4485,0;3401,0;3270,000;3580,000;2870,000;0;0;0;NA;NA;NA;Elsevier;438915;1;Natural Sciences and Engineering;Geosciences;NA;2023-04-17
elsevier;par;Cell;NA;NA;0092-8674;hybrid;3610,00;3140,0;3061,0;9030,000;10100,000;8090,000;0;0;0;NA;NA;NA;Elsevier;343628;2;Health Sciences;Biomedicine;transformative;2023-04-17
elsevier;par;Cell Calcium;NA;NA;0143-4160;hybrid;2462,00;2245,0;2086,0;3340,000;3660,000;2930,000;0;0;0;NA;NA;NA;Elsevier;340693;1;Health Sciences;Biomedicine;NA;2023-04-17
elsevier;par;Cell Chemical Biology;NA;NA;2451-9456;hybrid;3574,00;3106,0;3030,0;8120,000;9080,000;7270,000;0;0;0;NA;NA;NA;Elsevier;489672;1;Natural Sciences and Engineering;Chemistry and Materials Technology;transformative;2023-04-17
elsevier;par;Cell Genomics;NA;NA;2666-979X;gold;NA;NA;NA;7960,000;8900,000;7130,000;6766;7565;6060;NA;NA;NA;Elsevier;503567;1;Health Sciences;Biomedicine;NA;2023-04-17
elsevier;par;Cell Host & Microbe;NA;NA;1931-3128;hybrid;2558,00;2302,0;2171,0;8120,000;9080,000;7270,000;0;0;0;NA;NA;NA;Elsevier;475256;2;Health Sciences;Biomedicine;transformative;2023-04-17
elsevier;par;Cell Metabolism;NA;NA;1550-4131;hybrid;2525,00;2271,0;2139,0;8120,000;9080,000;7270,000;0;0;0;NA;NA;NA;Elsevier;475895;2;Natural Sciences and Engineering;Biosciences;transformative;2023-04-17
elsevier;par;Cell Reports;NA;NA;2211-1247;gold;NA;NA;NA;4880,000;5460,000;4370,000;4148;4641;3714;NA;NA;NA;Elsevier;479501;2;Health Sciences;Biomedicine;NA;2023-04-17
elsevier;par;Cell Reports Medicine;NA;NA;2666-3791;gold;NA;NA;NA;4880,000;5460,000;4370,000;4148;4641;3714;NA;NA;NA;Elsevier;500213;1;Natural Sciences and Engineering;Biosciences;NA;2023-04-17
elsevier;par;Cell Reports Methods;NA;NA;2667-2375;gold;NA;NA;NA;4650,000;5200,000;4160,000;3952;4420;3536;NA;NA;NA;Elsevier;504220;1;Natural Sciences and Engineering;Interdisciplinary Natural Sciences;NA;2023-04-17
elsevier;par;Cell Reports Physical Science;NA;NA;2666-3864;gold;NA;NA;NA;4880,000;5460,000;4370,000;4148;4641;3714;NA;NA;NA;Elsevier;502503;1;Natural Sciences and Engineering;Physics;NA;2023-04-17
elsevier;par;Cell Stem Cell;NA;NA;1934-5909;hybrid;2501,00;2250,0;2121,0;8120,000;9080,000;7270,000;0;0;0;NA;NA;NA;Elsevier;475938;2;Health Sciences;Biomedicine;transformative;2023-04-17
elsevier;par;Cell Systems;NA;NA;2405-4712;hybrid;1635,00;1911,0;1416,0;8120,000;9080,000;7270,000;0;0;0;NA;NA;NA;Elsevier;492870;1;Natural Sciences and Engineering;Biosciences;transformative;2023-04-17
elsevier;par;Cells & Development;NA;NA;2667-2901;hybrid;2036,00;2278,0;1725,0;2750,000;3010,000;2410,000;0;0;0;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Cellular Immunology;NA;NA;0008-8749;hybrid;5263,00;4100,0;4459,0;3150,000;3450,000;2760,000;0;0;0;NA;NA;NA;Elsevier;343188;1;Health Sciences;Biomedicine;NA;2023-04-17
elsevier;par;Cellular Signalling;NA;NA;0898-6568;hybrid;5367,00;6007,0;4549,0;2750,000;3010,000;2410,000;0;0;0;NA;NA;NA;Elsevier;341126;1;Health Sciences;Biomedicine;transformative;2023-04-17
elsevier;par;Cellular and Molecular Gastroenterology and Hepatology;NA;NA;2352-345X;gold;NA;NA;NA;2280,000;2500,000;2000,000;1938;2125;1700;NA;NA;NA;Elsevier;494835;1;Health Sciences;Gastroenterology and Hepatology;NA;2023-04-17
elsevier;par;Cement;NA;NA;2666-5492;gold;NA;NA;NA;1640,000;1800,000;1440,000;1394;1530;1224;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Cement and Concrete Composites;NA;NA;0958-9465;hybrid;3723,00;4167,0;3154,0;3870,000;4240,000;3390,000;0;0;0;NA;NA;NA;Elsevier;438944;1;Natural Sciences and Engineering;Construction Engineering;NA;2023-04-17
elsevier;par;Cement and Concrete Research;NA;NA;0008-8846;hybrid;5804,00;6499,0;4919,0;4620,000;5060,000;4050,000;0;0;0;NA;NA;NA;Elsevier;438945;2;Natural Sciences and Engineering;Construction Engineering;NA;2023-04-17
elsevier;par;Ceramics International;NA;NA;0272-8842;hybrid;NA;NA;NA;3140,000;3440,000;2750,000;0;0;0;NA;NA;NA;Elsevier;438952;1;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2023-04-17
elsevier;par;Cerebral Circulation - Cognition and Behavior;NA;NA;2666-2450;gold;NA;NA;NA;2190,000;2400,000;1920,000;1862;2040;1632;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Chaos, Solitons & Fractals X;NA;NA;2590-0544;gold;NA;NA;NA;1580,000;1730,000;1380,000;1343;1470;1173;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Chaos, Solitons and Fractals: the interdisciplinary journal of Nonlinear Science, and Nonequilibrium and Complex Phenomena;NA;NA;0960-0779;hybrid;5757,00;6437,0;4882,0;2790,000;3060,000;2450,000;0;0;0;NA;NA;NA;Elsevier;438966;1;Natural Sciences and Engineering;Mathematics;NA;2023-04-17
elsevier;par;Chem;NA;NA;2451-9294;hybrid;2289,00;2570,0;1982,0;8120,000;9080,000;7270,000;0;0;0;NA;NA;NA;Elsevier;500070;1;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2023-04-17
elsevier;par;Chem Catalysis;NA;NA;2667-1093;hybrid;NA;NA;NA;7960,000;8900,000;7130,000;0;0;0;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Chemical Data Collections;NA;NA;2405-8300;hybrid;NA;NA;NA;730,000;800,000;640,000;0;0;0;NA;NA;NA;Elsevier;487688;0;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2023-04-17
elsevier;par;Chemical Engineering Journal;NA;NA;1385-8947;hybrid;NA;NA;NA;3810,000;4180,000;3350,000;0;0;0;NA;NA;NA;Elsevier;438982;2;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2023-04-17
elsevier;par;Chemical Engineering Journal Advances;NA;NA;2666-8211;gold;NA;NA;NA;1280,000;1400,000;1120,000;1088;1190;952;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Chemical Engineering Research and Design;NA;NA;0263-8762;hybrid;3219,00;4151,0;2728,0;3190,000;3500,000;2800,000;0;0;0;NA;NA;NA;Elsevier;438984;1;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2023-04-17
elsevier;par;Chemical Engineering Science;NA;NA;0009-2509;hybrid;13840,00;15485,0;11726,0;3780,000;4140,000;3310,000;0;0;0;NA;NA;NA;Elsevier;438985;2;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2023-04-17
elsevier;par;Chemical Engineering and Processing - Process Intensification;NA;NA;0255-2701;hybrid;5242,00;5868,0;4442,0;3470,000;3800,000;3040,000;0;0;0;NA;NA;NA;Elsevier;438980;1;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2023-04-17
elsevier;par;Chemical Geology;NA;NA;0009-2541;hybrid;9386,00;10516,0;7952,0;2860,000;3140,000;2510,000;0;0;0;NA;NA;NA;Elsevier;438986;1;Natural Sciences and Engineering;Geosciences;NA;2023-04-17
elsevier;par;Chemical Physics;NA;NA;0301-0104;hybrid;8348,00;9338,0;7075,0;3230,000;3540,000;2830,000;0;0;0;NA;NA;NA;Elsevier;438991;1;Natural Sciences and Engineering;Physics;NA;2023-04-17
elsevier;par;Chemical Physics Impact;NA;NA;2667-0224;gold;NA;NA;NA;910,000;1000,000;800,000;774;850;680;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Chemical Physics Letters;NA;NA;0009-2614;hybrid;13827,00;15466,0;11719,0;3050,000;3340,000;2670,000;0;0;0;NA;NA;NA;Elsevier;342893;1;Natural Sciences and Engineering;Physics;NA;2023-04-17
elsevier;par;Chemical Thermodynamics and Thermal Analysis;NA;NA;2667-3126;gold;NA;NA;NA;1370,000;1500,000;1200,000;1164;1275;1020;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Chemico-Biological Interactions;NA;NA;0009-2797;hybrid;6667,00;7457,0;5650,0;3110,000;3410,000;2730,000;0;0;0;NA;NA;NA;Elsevier;340635;1;Health Sciences;Pharmacology and Toxicology;NA;2023-04-17
elsevier;par;Chemistry and Physics of Lipids;NA;NA;0009-3084;hybrid;4399,00;4921,0;3728,0;3330,000;3650,000;2920,000;0;0;0;NA;NA;NA;Elsevier;343323;1;Health Sciences;Biomedicine;NA;2023-04-17
elsevier;par;Chemistry of Inorganic Materials;NA;NA;2949-7469;gold;NA;NA;NA;1140,000;1250,000;1000,000;969;1062;850;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Chemometrics and Intelligent Laboratory Systems;NA;NA;0169-7439;hybrid;4138,00;4629,0;3507,0;3200,000;3510,000;2810,000;0;0;0;NA;NA;NA;Elsevier;439017;1;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2023-04-17
elsevier;par;Chemosphere;NA;NA;0045-6535;hybrid;NA;NA;NA;3290,000;3610,000;2890,000;0;0;0;NA;NA;NA;Elsevier;339726;1;Natural Sciences and Engineering;Geosciences;transformative;2023-04-17
elsevier;par;Chest;NA;NA;0012-3692;hybrid;NA;NA;NA;3460,000;3790,000;3030,000;0;0;0;NA;NA;NA;Elsevier;341410;2;Health Sciences;Cardiovascular and Respiratory Systems;NA;2023-04-17
elsevier;par;Child Abuse & Neglect;NA;NA;0145-2134;hybrid;4478,00;5006,0;3794,0;3630,000;3980,000;3190,000;0;0;0;NA;NA;NA;Elsevier;341056;1;Health Sciences;Psychiatry;NA;2023-04-17
elsevier;par;Children and Youth Services Review;NA;NA;0190-7409;hybrid;3835,00;4292,0;3248,0;2570,000;2820,000;2260,000;0;0;0;NA;NA;NA;Elsevier;439037;1;Social Science;Social Work;transformative;2023-04-17
elsevier;par;China Economic Review;NA;NA;1043-951X;hybrid;1261,00;1416,0;1071,0;3730,000;4090,000;3270,000;0;0;0;NA;NA;NA;Elsevier;439044;1;Social Science;Economics;NA;2023-04-17
elsevier;par;Chinese Astronomy and Astrophysics;NA;NA;0275-1062;hybrid;1549,00;1732,0;1312,0;1890,000;2070,000;1660,000;0;0;0;NA;NA;NA;Elsevier;439051;1;Natural Sciences and Engineering;Physics;NA;2023-04-17
elsevier;par;Chinese Herbal Medicines;NA;NA;1674-6384;gold;NA;NA;NA;1090,000;1200,000;960,000;926;1020;816;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Chinese Journal of Analytical Chemistry;NA;NA;1872-2040;gold;NA;NA;NA;1280,000;1400,000;1120,000;1088;1190;952;NA;NA;NA;Elsevier;440626;1;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2023-04-17
elsevier;par;Chinese Journal of Chemical Engineering;NA;NA;1004-9541;hybrid;NA;NA;NA;1710,000;1880,000;1510,000;0;0;0;NA;NA;NA;Elsevier;439055;1;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2023-04-17
elsevier;par;Chinese Journal of Physics;NA;NA;0577-9073;hybrid;NA;NA;NA;1820,000;2000,000;1600,000;0;0;0;NA;NA;NA;Elsevier;448327;1;Natural Sciences and Engineering;Physics;NA;2023-04-17
elsevier;par;Chinese Journal of Structural Chemistry;NA;NA;0254-5861;hybrid;NA;NA;NA;1730,000;1900,000;1520,000;0;0;0;NA;NA;NA;Elsevier;442278;1;Natural Sciences and Engineering;Chemistry and Materials Technology;NA;2023-04-17
elsevier;par;Chinese Medical Journal - Pulmonary and Critical Care Medicine;NA;NA;2772-5588;gold;NA;NA;NA;1000,000;1100,000;880,000;850;935;748;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Cirugia Espanola;NA;NA;0009-739X;hybrid;NA;NA;NA;2320,000;2540,000;2040,000;0;0;0;NA;NA;NA;Elsevier;436004;1;Health Sciences;Surgical Sciences;NA;2023-04-17
elsevier;par;Cirugía Española (English Edition);NA;NA;2173-5077;hybrid;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Cities;NA;NA;0264-2751;hybrid;2746,00;3071,0;2327,0;2390,000;2620,000;2100,000;0;0;0;NA;NA;NA;Elsevier;439100;1;Social Science;Geography;NA;2023-04-17
elsevier;par;City and Environment Interactions;NA;NA;2590-2520;gold;NA;NA;NA;1440,000;1580,000;1260,000;1224;1343;1071;NA;NA;NA;Elsevier;498186;1;Natural Sciences and Engineering;Interdisciplinary Natural Sciences;NA;2023-04-17
elsevier;par;City, Culture and Society;NA;NA;1877-9166;hybrid;706,00;941,0;598,0;3160,000;3470,000;2780,000;0;0;0;NA;NA;NA;Elsevier;479240;1;Social Science;Sociology;NA;2023-04-17
elsevier;par;Cleaner Chemical Engineering;NA;NA;2772-7823;gold;NA;NA;NA;1090,000;1200,000;960,000;926;1020;816;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Cleaner Energy Systems;NA;NA;2772-7831;gold;NA;NA;NA;1090,000;1200,000;960,000;926;1020;816;NA;NA;NA;Elsevier;503970;1;Natural Sciences and Engineering;Energy;NA;2023-04-17
elsevier;par;Cleaner Engineering and Technology;NA;NA;2666-7908;gold;NA;NA;NA;1090,000;1200,000;960,000;926;1020;816;NA;NA;NA;Elsevier;502213;1;Natural Sciences and Engineering;Interdisciplinary Technology;NA;2023-04-17
elsevier;par;Cleaner Environmental Systems;NA;NA;2666-7894;gold;NA;NA;NA;1090,000;1200,000;960,000;926;1020;816;NA;NA;NA;Elsevier;504695;1;Natural Sciences and Engineering;Interdisciplinary Technology;NA;2023-04-17
elsevier;par;Cleaner Logistics and Supply Chain;NA;NA;2772-3909;gold;NA;NA;NA;1090,000;1200,000;960,000;926;1020;816;NA;NA;NA;Elsevier;500670;1;Natural Sciences and Engineering;Interdisciplinary Technology;NA;2023-04-17
elsevier;par;Cleaner Materials;NA;NA;2772-3976;gold;NA;NA;NA;1090,000;1200,000;960,000;926;1020;816;NA;NA;NA;Elsevier;504368;1;Natural Sciences and Engineering;Interdisciplinary Technology;NA;2023-04-17
elsevier;par;Cleaner Production Letters;NA;NA;2666-7916;gold;NA;NA;NA;1090,000;1200,000;960,000;926;1020;816;NA;NA;NA;Elsevier;504215;1;Natural Sciences and Engineering;Energy;NA;2023-04-17
elsevier;par;Cleaner Waste Systems;NA;NA;2772-9125;gold;NA;NA;NA;1090,000;1200,000;960,000;926;1020;816;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Cleaner and Circular Bioeconomy;NA;NA;2772-8013;gold;NA;NA;NA;1090,000;1200,000;960,000;926;1020;816;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Cleaner and Responsible Consumption;NA;NA;2666-7843;gold;NA;NA;NA;1090,000;1200,000;960,000;926;1020;816;NA;NA;NA;Elsevier;502454;1;Social Science;Interdisciplinary Social Sciences;NA;2023-04-17
elsevier;par;Climate Change Ecology;NA;NA;2666-9005;gold;NA;NA;NA;1090,000;1200,000;960,000;926;1020;816;NA;NA;NA;Elsevier;503246;1;Natural Sciences and Engineering;Interdisciplinary Natural Sciences;NA;2023-04-17
elsevier;par;Climate Risk Management;NA;NA;2212-0963;gold;NA;NA;NA;2140,000;2350,000;1880,000;1819;1998;1598;NA;NA;NA;Elsevier;480674;1;Social Science;Interdisciplinary Social Sciences;NA;2023-04-17
elsevier;par;Climate Services;NA;NA;2405-8807;gold;NA;NA;NA;1780,000;1950,000;1560,000;1513;1658;1326;NA;NA;NA;Elsevier;487582;1;Natural Sciences and Engineering;Geosciences;NA;2023-04-17
elsevier;par;Clinica Chimica Acta;NA;NA;0009-8981;hybrid;10735,00;12013,0;9097,0;2920,000;3200,000;2560,000;0;0;0;NA;NA;NA;Elsevier;341478;1;Health Sciences;Biomedicine;NA;2023-04-17
elsevier;par;Clinica e Investigacion en Arteriosclerosis;NA;NA;0214-9168;hybrid;NA;NA;NA;1500,000;1640,000;1320,000;0;0;0;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Clinica e Investigacion en Ginecologia y Obstetricia;NA;NA;0210-573X;hybrid;NA;NA;NA;2230,000;2440,000;1960,000;0;0;0;NA;NA;NA;Elsevier;436005;1;Health Sciences;Gynecology and Obstetrics;NA;2023-04-17
elsevier;par;Clinical Biochemistry;NA;NA;0009-9120;hybrid;1481,00;1667,0;1256,0;2740,000;3000,000;2400,000;0;0;0;NA;NA;NA;Elsevier;439144;1;Health Sciences;Biomedicine;NA;2023-04-17
elsevier;par;Clinical Biomechanics;NA;NA;0268-0033;hybrid;2817,00;3152,0;2388,0;2640,000;2890,000;2310,000;0;0;0;NA;NA;NA;Elsevier;439145;1;Health Sciences;Surgical Sciences;NA;2023-04-17
elsevier;par;Clinical Breast Cancer;NA;NA;1526-8209;hybrid;NA;2133,0;NA;3000,000;3290,000;2630,000;0;0;0;NA;NA;NA;Elsevier;475891;1;Health Sciences;Oncology;NA;2023-04-17
elsevier;par;Clinical Colorectal Cancer;NA;NA;1533-0028;hybrid;NA;1239,0;NA;3270,000;3580,000;2870,000;0;0;0;NA;NA;NA;Elsevier;481076;1;Health Sciences;Oncology;NA;2023-04-17
elsevier;par;Clinical Epidemiology and Global Health;NA;NA;2213-3984;gold;NA;NA;NA;1090,000;1200,000;960,000;926;1020;816;NA;NA;NA;Elsevier;498141;1;Health Sciences;General Medicine;NA;2023-04-17
elsevier;par;Clinical Gastroenterology and Hepatology;NA;NA;1542-3565;hybrid;NA;1003,0;NA;3470,000;3800,000;3040,000;0;0;0;NA;NA;NA;Elsevier;470076;1;Health Sciences;Gastroenterology and Hepatology;NA;2023-04-17
elsevier;par;Clinical Genitourinary Cancer;NA;NA;1558-7673;hybrid;NA;1812,0;NA;3270,000;3580,000;2870,000;0;0;0;NA;NA;NA;Elsevier;478229;1;Health Sciences;Oncology;NA;2023-04-17
elsevier;par;Clinical Imaging;NA;NA;0899-7071;hybrid;NA;2898,0;NA;2790,000;3060,000;2450,000;0;0;0;NA;NA;NA;Elsevier;439157;1;Health Sciences;Radiology, Nuclear Medicine and Medical Imaging;NA;2023-04-17
elsevier;par;Clinical Immunology;NA;NA;1521-6616;hybrid;4470,00;3530,0;3789,0;3730,000;4090,000;3270,000;0;0;0;NA;NA;NA;Elsevier;439158;1;Health Sciences;Biomedicine;transformative;2023-04-17
elsevier;par;Clinical Immunology Communications;NA;NA;2772-6134;gold;NA;NA;NA;1600,000;1750,000;1400,000;1360;1488;1190;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Clinical Infection in Practice;NA;NA;2590-1702;gold;NA;NA;NA;1820,000;2000,000;1600,000;1547;1700;1360;NA;NA;NA;Elsevier;503405;1;Health Sciences;Infectious Diseases;NA;2023-04-17
elsevier;par;Clinical Lung Cancer;NA;NA;1525-7304;hybrid;NA;2123,0;NA;2840,000;3110,000;2490,000;0;0;0;NA;NA;NA;Elsevier;478222;1;Health Sciences;Oncology;NA;2023-04-17
elsevier;par;Clinical Lymphoma, Myeloma and Leukemia;NA;NA;2152-2650;hybrid;NA;2394,0;NA;3350,000;3670,000;2940,000;0;0;0;NA;NA;NA;Elsevier;476764;1;Health Sciences;Oncology;transformative;2023-04-17
elsevier;par;Clinical Microbiology Newsletter;NA;NA;0196-4399;hybrid;NA;791,0;NA;2380,000;2610,000;2090,000;0;0;0;NA;NA;NA;Elsevier;NA;NA;NA;NA;NA;2023-04-17
elsevier;par;Clinical Microbiology and Infection;NA;NA;1198-743X;hybrid;1555,00;2262,0;1224,0;3450,000;3780,000;3030,000;0;0;0;NA;NA;NA;Elsevier;439167;2;Health Sciences;Infectious Diseases;transformative;2023-04-17
elsevier;par;Clinical Neurology and Neurosurgery;NA;NA;0303-8467;hybrid;2217,00;2475,0;1881,0;3310,000;3630,000;2910,000;0;0;0;NA;NA;NA;Elsevier;439169;1;Health Sciences;Neurology;transformative;2023-04-17
